q_id,web_list
2165,"[420, 700, 1778, 781, 1733]"
2166,"[1894, 1888, 1885, 420, 1525]"
2167,"[1896, 1573, 1618, 739, 1611]"
2168,"[18, 1043, 406, 407, 807]"
2169,"[1555, 807, 18, 1574, 292]"
2170,"[1936, 1276, 1935, 1602, 825]"
2171,"[420, 665, 124, 1888, 1197]"
2172,"[1567, 403, 1063, 480, 16]"
2173,"[807, 18, 1204, 1054, 606]"
2174,"[1157, 1186, 884, 368, 901]"
2175,"[1567, 18, 807, 16, 1573]"
2176,"[1906, 1629, 1588, 1896, 1193]"
2177,"[1896, 368, 1574, 1700, 623]"
2178,"[1193, 721, 1389, 1574, 1588]"
2179,"[1915, 1574, 1584, 1900, 425]"
2180,"[807, 18, 1573, 54, 58]"
2181,"[1619, 1885, 1534, 670, 1560]"
2182,"[1157, 372, 135, 884, 1896]"
2183,"[18, 807, 16, 649, 1204]"
2184,"[1884, 478, 401, 1461, 1924]"
2185,"[1574, 1564, 807, 1542, 1489]"
2186,"[1783, 1539, 1537, 18, 807]"
2187,"[807, 1204, 445, 18, 798]"
2188,"[1204, 807, 1573, 18, 1902]"
2189,"[1896, 1573, 807, 1567, 1611]"
2190,"[1588, 1191, 478, 1529, 807]"
2191,"[18, 1573, 401, 807, 1204]"
2192,"[1855, 930, 1591, 936, 1861]"
2193,"[1574, 1563, 1584, 1194, 1554]"
2194,"[1573, 1574, 807, 18, 649]"
2195,"[403, 1567, 18, 16, 807]"
2196,"[807, 18, 1573, 1204, 662]"
2197,"[1509, 531, 573, 1497, 1508]"
2198,"[927, 1032, 1574, 419, 1600]"
2199,"[786, 478, 1573, 1204, 636]"
2200,"[1926, 890, 18, 807, 113]"
2201,"[1567, 1249, 53, 16, 58]"
2202,"[1896, 1113, 1906, 1589, 1629]"
2203,"[647, 420, 667, 1574, 18]"
2204,"[1574, 1193, 1612, 1035, 156]"
2205,"[1896, 1567, 1897, 1922, 58]"
2206,"[1896, 1567, 1889, 18, 1072]"
2207,"[1573, 18, 135, 349, 1930]"
2208,"[18, 807, 1204, 1717, 16]"
2209,"[1770, 1574, 807, 1637, 610]"
2210,"[884, 1574, 891, 1536, 45]"
2211,"[807, 1573, 114, 1884, 1194]"
2212,"[1617, 891, 807, 1618, 1557]"
2213,"[1896, 891, 1612, 368, 1157]"
2214,"[1896, 1186, 368, 1607, 1157]"
2215,"[1574, 1194, 807, 1544, 868]"
2216,"[807, 160, 635, 58, 57]"
2217,"[1544, 1574, 1536, 1587, 1543]"
2218,"[793, 794, 126, 4, 864]"
2219,"[807, 18, 606, 58, 54]"
2220,"[930, 1666, 604, 1917, 730]"
2221,"[1602, 1157, 1607, 1186, 1603]"
2222,"[18, 1574, 480, 1428, 242]"
2223,"[18, 58, 57, 54, 1574]"
2224,"[1896, 1607, 901, 1906, 1191]"
2225,"[1567, 18, 807, 16, 1679]"
2226,"[1896, 1033, 1072, 1567, 160]"
2227,"[807, 1204, 48, 18, 1573]"
2228,"[1193, 18, 1389, 37, 807]"
2229,"[425, 407, 406, 1194, 926]"
2230,"[1320, 73, 665, 884, 1574]"
2231,"[1567, 480, 37, 43, 16]"
2232,"[1574, 18, 37, 1193, 1066]"
2233,"[884, 86, 659, 57, 54]"
2234,"[1574, 425, 1882, 18, 1193]"
2235,"[1567, 18, 807, 1204, 16]"
2236,"[1607, 884, 1603, 1157, 1825]"
2237,"[18, 1275, 1896, 807, 480]"
2238,"[1896, 1573, 114, 1157, 18]"
2239,"[1574, 1194, 1896, 1032, 1193]"
2240,"[420, 904, 1646, 480, 934]"
2241,"[1193, 1620, 886, 1778, 1607]"
2242,"[1673, 18, 1680, 807, 871]"
2243,"[1896, 1186, 368, 1607, 1157]"
2244,"[807, 884, 659, 667, 649]"
2245,"[665, 126, 869, 1574, 876]"
2246,"[1574, 807, 1783, 18, 772]"
2247,"[1573, 18, 807, 160, 606]"
2248,"[368, 1157, 1602, 1603, 1613]"
2249,"[480, 403, 18, 368, 1138]"
2250,"[1574, 723, 1666, 1591, 218]"
2251,"[1655, 1555, 1194, 1617, 1544]"
2252,"[807, 606, 18, 1204, 1573]"
2253,"[403, 807, 612, 18, 446]"
2254,"[650, 645, 1573, 807, 401]"
2255,"[18, 739, 807, 1186, 1573]"
2256,"[1924, 1204, 18, 478, 1573]"
2257,"[18, 403, 1567, 807, 1574]"
2258,"[18, 807, 1204, 16, 582]"
2259,"[114, 1611, 807, 1573, 1249]"
2260,"[807, 18, 1574, 478, 58]"
2261,"[18, 807, 1567, 1573, 1717]"
2262,"[1906, 1602, 1603, 452, 807]"
2263,"[18, 1574, 807, 1204, 1613]"
2264,"[420, 1574, 1888, 1700, 1778]"
2265,"[1617, 1618, 1194, 1897, 1922]"
2266,"[731, 169, 1666, 921, 160]"
2267,"[18, 807, 1573, 1204, 606]"
2268,"[1567, 1891, 1896, 18, 1072]"
2269,"[1574, 18, 1894, 1778, 661]"
2270,"[1574, 1554, 1563, 1583, 1543]"
2271,"[1932, 1591, 1930, 1574, 886]"
2272,"[18, 845, 1204, 1618, 662]"
2273,"[160, 54, 58, 57, 610]"
2274,"[1603, 1906, 901, 1885, 1588]"
2275,"[1056, 18, 527, 1407, 1411]"
2276,"[1573, 114, 1563, 401, 1805]"
2277,"[1204, 18, 807, 1249, 1573]"
2278,"[114, 1573, 807, 1204, 18]"
2279,"[1567, 403, 37, 18, 1063]"
2280,"[1117, 1046, 1517, 46, 133]"
2281,"[1573, 18, 1922, 1897, 807]"
2282,"[927, 670, 160, 156, 1618]"
2283,"[18, 807, 16, 606, 1204]"
2284,"[1574, 1249, 18, 1204, 807]"
2285,"[1896, 901, 1906, 1588, 1613]"
2286,"[1194, 1124, 1033, 1574, 1587]"
2287,"[807, 8, 38, 35, 401]"
2288,"[807, 18, 1585, 1611, 33]"
2289,"[807, 18, 1204, 1573, 649]"
2290,"[73, 884, 111, 1574, 1249]"
2291,"[807, 662, 18, 1573, 1924]"
2292,"[1573, 1592, 1922, 1897, 807]"
2293,"[18, 807, 16, 884, 403]"
2294,"[18, 1574, 884, 37, 807]"
2295,"[135, 308, 602, 1593, 1583]"
2296,"[1567, 807, 18, 16, 1574]"
2297,"[892, 1905, 1543, 1623, 1583]"
2298,"[1896, 1611, 807, 3, 1563]"
2299,"[1063, 480, 18, 1567, 37]"
2300,"[349, 53, 1574, 480, 73]"
2301,"[807, 868, 1748, 1574, 103]"
2302,"[54, 57, 58, 480, 18]"
2303,"[807, 1573, 1197, 1204, 18]"
2304,"[1917, 1574, 807, 18, 1584]"
2305,"[606, 1194, 1249, 1611, 18]"
2306,"[1929, 1592, 239, 267, 266]"
2307,"[807, 667, 403, 18, 628]"
2308,"[1585, 1596, 1611, 1573, 1563]"
2309,"[420, 665, 126, 1525, 793]"
2310,"[1574, 901, 1249, 884, 501]"
2311,"[807, 1573, 1902, 114, 884]"
2312,"[478, 786, 1573, 561, 1574]"
2313,"[18, 403, 1863, 807, 884]"
2314,"[1896, 623, 739, 608, 691]"
2315,"[403, 1725, 807, 18, 1502]"
2316,"[1567, 16, 37, 501, 1404]"
2317,"[807, 18, 1574, 1573, 1542]"
2318,"[18, 807, 403, 1204, 1557]"
2319,"[18, 1574, 807, 667, 420]"
2320,"[807, 58, 54, 57, 1193]"
2321,"[1539, 807, 18, 1896, 1573]"
2322,"[18, 1204, 807, 662, 798]"
2323,"[1525, 1670, 1888, 1559, 1885]"
2324,"[333, 1594, 1593, 368, 1622]"
2325,"[1193, 18, 1612, 1805, 1607]"
2326,"[1918, 604, 930, 1591, 995]"
2327,"[114, 807, 1249, 1585, 1573]"
2328,"[1587, 901, 1574, 1194, 18]"
2329,"[807, 18, 401, 1204, 57]"
2330,"[1573, 18, 891, 1194, 811]"
2331,"[218, 1584, 1574, 1592, 1194]"
2332,"[1555, 1655, 1737, 1617, 114]"
2333,"[884, 86, 73, 1574, 468]"
2334,"[1555, 425, 1617, 1884, 1924]"
2335,"[1906, 1896, 885, 1574, 901]"
2336,"[807, 18, 1204, 798, 336]"
2337,"[1574, 886, 18, 1563, 1915]"
2338,"[18, 16, 1542, 54, 58]"
2339,"[18, 16, 403, 884, 807]"
2340,"[1607, 672, 1733, 1603, 1574]"
2341,"[1896, 884, 1574, 807, 18]"
2342,"[1530, 18, 1613, 58, 54]"
2343,"[1320, 1700, 1701, 749, 174]"
2344,"[406, 407, 425, 18, 807]"
2345,"[807, 16, 649, 1573, 18]"
2346,"[1567, 18, 807, 1204, 16]"
2347,"[1896, 1573, 901, 739, 1607]"
2348,"[1204, 1197, 807, 1573, 1884]"
2349,"[1591, 1667, 1054, 721, 724]"
2350,"[1204, 807, 18, 1573, 16]"
2351,"[18, 1584, 1574, 58, 54]"
2352,"[18, 807, 403, 1567, 1204]"
2353,"[1587, 1905, 1193, 927, 1574]"
2354,"[650, 636, 632, 401, 47]"
2355,"[1613, 1270, 1587, 740, 807]"
2356,"[1680, 18, 1249, 903, 807]"
2357,"[1611, 257, 807, 1595, 1585]"
2358,"[18, 1573, 1604, 692, 677]"
2359,"[1611, 1113, 1573, 1584, 901]"
2360,"[807, 18, 884, 35, 8]"
2361,"[390, 455, 1922, 1897, 1555]"
2362,"[18, 884, 1617, 1573, 1655]"
2363,"[692, 18, 1204, 1573, 16]"
2364,"[368, 18, 1603, 1574, 331]"
2365,"[420, 1670, 904, 1520, 921]"
2366,"[1573, 1884, 1617, 1611, 114]"
2367,"[114, 1573, 1585, 1611, 1596]"
2368,"[1825, 1186, 1607, 18, 1250]"
2369,"[111, 1533, 1534, 1629, 1618]"
2370,"[403, 807, 18, 480, 1574]"
2371,"[110, 18, 1567, 37, 16]"
2372,"[1902, 1302, 884, 420, 1874]"
2373,"[672, 18, 1573, 649, 1574]"
2374,"[403, 1825, 807, 18, 1186]"
2375,"[18, 807, 1573, 1574, 37]"
2376,"[1589, 1904, 1629, 1563, 1562]"
2377,"[1567, 321, 636, 807, 891]"
2378,"[1894, 1567, 1525, 18, 565]"
2379,"[1620, 1193, 1666, 419, 1520]"
2380,"[1574, 95, 18, 884, 54]"
2381,"[18, 1574, 1573, 807, 1536]"
2382,"[1917, 1152, 359, 730, 1584]"
2383,"[807, 1567, 18, 1679, 1204]"
2384,"[18, 807, 1204, 1573, 884]"
2385,"[480, 403, 1679, 18, 1567]"
2386,"[1567, 18, 37, 1573, 1574]"
2387,"[1574, 18, 1428, 84, 403]"
2388,"[807, 1574, 18, 884, 478]"
2389,"[403, 1468, 588, 592, 598]"
2390,"[1186, 1607, 739, 368, 1896]"
2391,"[1536, 1525, 1524, 1894, 807]"
2392,"[54, 57, 58, 884, 1611]"
2393,"[1722, 884, 1617, 18, 1194]"
2394,"[1607, 807, 18, 635, 884]"
2395,"[1602, 1157, 1607, 1186, 1573]"
2396,"[1249, 1618, 1619, 891, 1573]"
2397,"[114, 116, 1913, 1204, 1113]"
2398,"[401, 606, 18, 884, 648]"
2399,"[739, 1573, 1186, 18, 1204]"
2400,"[1186, 739, 608, 1725, 18]"
2401,"[480, 403, 1567, 1574, 37]"
2402,"[1574, 1047, 723, 265, 807]"
2403,"[1618, 1457, 807, 623, 18]"
2404,"[1607, 739, 1186, 608, 901]"
2405,"[807, 18, 16, 1204, 1573]"
2406,"[927, 18, 1573, 1249, 1204]"
2407,"[1896, 1906, 368, 1607, 1157]"
2408,"[807, 1544, 18, 1574, 798]"
2409,"[807, 18, 1204, 1574, 1525]"
2410,"[452, 1302, 18, 807, 361]"
2411,"[807, 18, 884, 1204, 891]"
2412,"[18, 1611, 1587, 1591, 927]"
2413,"[1896, 1191, 1894, 1157, 1574]"
2414,"[1574, 884, 18, 37, 1567]"
2415,"[1186, 368, 739, 18, 1157]"
2416,"[884, 54, 58, 57, 1204]"
2417,"[18, 807, 667, 1573, 1574]"
2418,"[1249, 18, 480, 691, 807]"
2419,"[1896, 807, 1922, 1897, 884]"
2420,"[1461, 561, 807, 16, 1204]"
2421,"[739, 403, 1863, 1186, 1737]"
2422,"[1607, 739, 901, 1896, 608]"
2423,"[1574, 1612, 1742, 884, 1534]"
2424,"[114, 16, 1567, 1113, 1066]"
2425,"[1587, 901, 1574, 1567, 1778]"
2426,"[1054, 1389, 1289, 1193, 405]"
2427,"[667, 807, 1888, 1201, 1701]"
2428,"[18, 478, 807, 1924, 1573]"
2429,"[18, 1567, 807, 1574, 661]"
2430,"[672, 1186, 1603, 1825, 1157]"
2431,"[135, 891, 1603, 340, 1141]"
2432,"[478, 18, 1574, 1924, 1536]"
2433,"[1896, 1607, 18, 1056, 798]"
2434,"[1428, 1574, 271, 927, 807]"
2435,"[670, 1737, 1559, 1524, 1525]"
2436,"[1574, 1193, 58, 54, 57]"
2437,"[1573, 807, 1204, 18, 667]"
2438,"[1934, 361, 1563, 341, 1596]"
2439,"[807, 1204, 1006, 18, 1567]"
2440,"[1607, 1250, 1193, 1186, 1825]"
2441,"[480, 18, 37, 807, 1574]"
2442,"[1574, 1915, 480, 18, 807]"
2443,"[1157, 1567, 403, 1186, 18]"
2444,"[18, 1072, 1006, 807, 368]"
2445,"[18, 807, 884, 1573, 1204]"
2446,"[1655, 884, 1574, 1555, 1613]"
2447,"[18, 807, 649, 160, 930]"
2448,"[18, 606, 420, 807, 1574]"
2449,"[807, 18, 1204, 1122, 1167]"
2450,"[18, 807, 1204, 1574, 14]"
2451,"[886, 1896, 257, 1666, 884]"
2452,"[18, 807, 655, 649, 661]"
2453,"[1574, 1896, 37, 95, 1194]"
2454,"[807, 18, 1574, 1573, 58]"
2455,"[1204, 807, 1573, 1924, 18]"
2456,"[420, 1888, 1902, 1197, 1700]"
2457,"[18, 649, 807, 57, 54]"
2458,"[1467, 1023, 1062, 1908, 807]"
2459,"[1574, 1922, 1897, 95, 160]"
2460,"[1607, 1825, 1778, 901, 368]"
2461,"[1555, 1617, 1655, 1574, 807]"
2462,"[1574, 807, 884, 1204, 1573]"
2463,"[1573, 807, 1434, 116, 1249]"
2464,"[1574, 1194, 807, 1534, 18]"
2465,"[1917, 1584, 435, 359, 730]"
2466,"[1389, 1574, 1588, 1899, 18]"
2467,"[18, 807, 1618, 1573, 672]"
2468,"[18, 807, 480, 1574, 1204]"
2469,"[1896, 1906, 1157, 1613, 1607]"
2470,"[1670, 1320, 1701, 160, 155]"
2471,"[1618, 160, 891, 1619, 670]"
2472,"[1457, 1567, 1249, 1404, 480]"
2473,"[1588, 1906, 1896, 1783, 18]"
2474,"[18, 807, 1574, 1204, 606]"
2475,"[1, 1725, 1607, 1186, 739]"
2476,"[18, 606, 807, 1717, 16]"
2477,"[1607, 18, 1825, 1517, 1896]"
2478,"[18, 807, 1567, 1204, 41]"
2479,"[1573, 1574, 1204, 807, 1544]"
2480,"[18, 1573, 649, 807, 1574]"
2481,"[886, 1930, 1932, 1574, 349]"
2482,"[1617, 1618, 455, 891, 1171]"
2483,"[739, 1186, 1725, 617, 807]"
2484,"[403, 1742, 44, 18, 16]"
2485,"[1555, 891, 1617, 884, 1573]"
2486,"[1574, 18, 1591, 807, 1932]"
2487,"[807, 18, 784, 51, 1267]"
2488,"[1573, 18, 1896, 807, 1574]"
2489,"[1670, 864, 876, 1701, 118]"
2490,"[807, 16, 687, 649, 1573]"
2491,"[1186, 368, 135, 1270, 1157]"
2492,"[884, 891, 1557, 807, 1619]"
2493,"[1098, 135, 677, 1089, 108]"
2494,"[1896, 1072, 1033, 1889, 1194]"
2495,"[807, 1204, 1573, 18, 445]"
2496,"[135, 58, 57, 54, 1611]"
2497,"[403, 807, 18, 1204, 1567]"
2498,"[18, 1567, 807, 16, 1573]"
2499,"[927, 18, 1574, 1554, 534]"
2500,"[1006, 18, 73, 807, 403]"
2501,"[807, 1204, 18, 662, 1619]"
2502,"[834, 407, 1917, 406, 1584]"
2503,"[1900, 884, 1574, 807, 1267]"
2504,"[18, 807, 82, 1138, 1573]"
2505,"[992, 807, 1900, 1574, 650]"
2506,"[1204, 18, 1567, 1249, 37]"
2507,"[1536, 1573, 1574, 1564, 1561]"
2508,"[57, 54, 58, 884, 480]"
2509,"[1619, 1804, 884, 1618, 1801]"
2510,"[1457, 807, 1249, 891, 501]"
2511,"[884, 473, 807, 417, 18]"
2512,"[1056, 51, 807, 1666, 18]"
2513,"[160, 930, 1574, 18, 420]"
2514,"[420, 124, 1902, 1888, 1197]"
2515,"[1708, 18, 884, 1246, 16]"
2516,"[4, 420, 664, 1197, 1700]"
2517,"[1888, 420, 807, 1197, 1573]"
2518,"[807, 1204, 16, 18, 1567]"
2519,"[18, 807, 480, 1574, 51]"
2520,"[18, 1249, 1567, 16, 1063]"
2521,"[1204, 1573, 18, 16, 606]"
2522,"[1599, 645, 687, 649, 639]"
2523,"[1573, 18, 807, 416, 1574]"
2524,"[665, 876, 869, 126, 1701]"
2525,"[18, 480, 37, 807, 1574]"
2526,"[18, 807, 53, 135, 349]"
2527,"[1596, 1563, 1584, 1194, 1585]"
2528,"[1574, 1638, 68, 884, 57]"
2529,"[990, 1052, 1666, 18, 807]"
2530,"[665, 1701, 884, 472, 1541]"
2531,"[1924, 478, 1461, 561, 1600]"
2532,"[930, 160, 933, 18, 1567]"
2533,"[18, 891, 1573, 1574, 480]"
2534,"[18, 807, 160, 635, 662]"
2535,"[1596, 1584, 1594, 1194, 1622]"
2536,"[1915, 419, 18, 1574, 406]"
2537,"[807, 18, 1574, 1204, 1679]"
2538,"[1915, 807, 18, 406, 1574]"
2539,"[807, 18, 480, 798, 1204]"
2540,"[1588, 1193, 1906, 1805, 1809]"
2541,"[1924, 18, 807, 1204, 478]"
2542,"[807, 649, 18, 1573, 401]"
2543,"[18, 1344, 37, 1574, 1915]"
2544,"[665, 1713, 420, 126, 18]"
2545,"[18, 16, 807, 37, 1573]"
2546,"[692, 1573, 18, 807, 1204]"
2547,"[480, 807, 18, 1536, 54]"
2548,"[1607, 1896, 807, 901, 1544]"
2549,"[478, 80, 1680, 1924, 108]"
2550,"[362, 1596, 1611, 1194, 1249]"
2551,"[420, 665, 18, 807, 1197]"
2552,"[1320, 1670, 749, 628, 933]"
2553,"[1926, 1924, 1655, 425, 478]"
2554,"[807, 18, 480, 1204, 716]"
2555,"[1723, 807, 499, 1666, 1042]"
2556,"[18, 1006, 807, 16, 1204]"
2557,"[1186, 1825, 1607, 739, 1809]"
2558,"[18, 1574, 807, 649, 160]"
2559,"[1204, 807, 443, 478, 18]"
2560,"[368, 1157, 1778, 1896, 807]"
2561,"[1567, 807, 16, 1882, 18]"
2562,"[665, 126, 1701, 1713, 420]"
2563,"[1888, 807, 18, 1567, 1574]"
2564,"[1574, 1194, 807, 886, 18]"
2565,"[18, 1573, 1249, 1574, 1915]"
2566,"[420, 18, 1567, 807, 1204]"
2567,"[18, 606, 807, 1204, 1574]"
2568,"[1607, 18, 807, 403, 1809]"
2569,"[807, 18, 480, 1573, 1204]"
2570,"[18, 1896, 1573, 1574, 1204]"
2571,"[739, 1186, 608, 1573, 1725]"
2572,"[891, 501, 1573, 1567, 16]"
2573,"[1896, 1607, 1906, 1586, 901]"
2574,"[1574, 1573, 1204, 884, 108]"
2575,"[807, 18, 1204, 1567, 1574]"
2576,"[1599, 649, 1312, 807, 659]"
2577,"[18, 807, 16, 1204, 1710]"
2578,"[111, 1596, 1584, 1585, 1594]"
2579,"[1917, 1574, 807, 18, 242]"
2580,"[1587, 54, 58, 57, 1804]"
2581,"[1896, 1906, 1607, 368, 1157]"
2582,"[1896, 1906, 1588, 1629, 1544]"
2583,"[18, 807, 1897, 1922, 1573]"
2584,"[1573, 420, 1025, 628, 1574]"
2585,"[927, 1587, 18, 160, 156]"
2586,"[1204, 807, 1574, 18, 667]"
2587,"[1249, 18, 807, 37, 1567]"
2588,"[1906, 1588, 1896, 1783, 1528]"
2589,"[1612, 1620, 884, 1615, 1193]"
2590,"[1896, 1574, 1563, 1915, 1629]"
2591,"[18, 606, 349, 1204, 135]"
2592,"[807, 18, 1573, 884, 1275]"
2593,"[18, 807, 16, 1573, 606]"
2594,"[420, 1888, 1902, 1197, 1574]"
2595,"[48, 18, 16, 1574, 721]"
2596,"[73, 884, 54, 57, 58]"
2597,"[1612, 1193, 884, 1620, 1574]"
2598,"[1039, 670, 927, 1917, 930]"
2599,"[1574, 18, 1588, 886, 1249]"
2600,"[1204, 612, 807, 18, 403]"
2601,"[1906, 1573, 1528, 114, 1563]"
2602,"[886, 1574, 807, 18, 1666]"
2603,"[18, 480, 807, 1573, 1204]"
2604,"[535, 554, 1592, 1897, 1922]"
2605,"[16, 1006, 927, 160, 930]"
2606,"[807, 18, 1574, 478, 1204]"
2607,"[419, 406, 407, 425, 1194]"
2608,"[478, 1924, 807, 1204, 18]"
2609,"[1193, 1927, 739, 927, 670]"
2610,"[18, 807, 647, 1573, 1320]"
2611,"[18, 807, 667, 1573, 884]"
2612,"[420, 1573, 18, 759, 1936]"
2613,"[1896, 18, 16, 1567, 606]"
2614,"[478, 1924, 1573, 401, 807]"
2615,"[1204, 18, 807, 1573, 692]"
2616,"[18, 1896, 1072, 58, 57]"
2617,"[18, 886, 1574, 807, 1544]"
2618,"[1613, 57, 54, 58, 18]"
2619,"[807, 18, 1574, 4, 1573]"
2620,"[480, 18, 1567, 403, 1896]"
2621,"[1922, 1897, 1592, 390, 1692]"
2622,"[478, 807, 1461, 1204, 1924]"
2623,"[1574, 18, 403, 807, 661]"
2624,"[1884, 114, 1573, 1204, 1617]"
2625,"[1186, 739, 18, 1204, 807]"
2626,"[1063, 1249, 1611, 861, 1473]"
2627,"[1567, 403, 18, 807, 37]"
2628,"[739, 901, 807, 1737, 18]"
2629,"[18, 1544, 807, 41, 1204]"
2630,"[18, 1194, 1574, 807, 1593]"
2631,"[18, 114, 807, 92, 1171]"
2632,"[1574, 18, 160, 57, 54]"
2633,"[18, 891, 1567, 1194, 807]"
2634,"[1599, 1562, 687, 684, 685]"
2635,"[1574, 18, 1066, 160, 1194]"
2636,"[901, 1596, 1563, 1611, 926]"
2637,"[1619, 91, 891, 884, 1573]"
2638,"[18, 807, 1252, 1266, 635]"
2639,"[807, 1573, 16, 1204, 606]"
2640,"[1612, 1620, 425, 1066, 1065]"
2641,"[1573, 18, 1618, 1204, 891]"
2642,"[135, 368, 1054, 1607, 901]"
2643,"[1567, 16, 403, 114, 807]"
2644,"[18, 807, 1063, 160, 1567]"
2645,"[18, 37, 95, 1567, 1574]"
2646,"[18, 1567, 37, 1404, 1573]"
2647,"[403, 1574, 807, 18, 480]"
2648,"[1896, 135, 901, 884, 1157]"
2649,"[1525, 18, 1894, 1885, 1559]"
2650,"[124, 420, 665, 904, 1670]"
2651,"[420, 124, 1902, 665, 1670]"
2652,"[1612, 1574, 1613, 18, 1194]"
2653,"[58, 54, 57, 135, 884]"
2654,"[1896, 901, 1613, 1612, 1607]"
2655,"[807, 18, 667, 1574, 1573]"
2656,"[135, 58, 57, 54, 18]"
2657,"[58, 57, 54, 1188, 1729]"
2658,"[1897, 1922, 1584, 455, 1611]"
2659,"[480, 18, 807, 403, 1574]"
2660,"[1555, 1924, 292, 18, 807]"
2661,"[649, 1309, 659, 1643, 1204]"
2662,"[884, 57, 54, 58, 1574]"
2663,"[1567, 1896, 37, 18, 480]"
2664,"[403, 807, 18, 480, 1574]"
2665,"[1574, 1194, 1193, 1805, 1583]"
2666,"[807, 1574, 51, 1611, 884]"
2667,"[665, 1525, 1891, 1670, 1701]"
2668,"[807, 18, 1573, 1204, 1587]"
2669,"[807, 478, 1204, 1385, 667]"
2670,"[1896, 368, 1157, 1607, 901]"
2671,"[403, 18, 1679, 480, 1567]"
2672,"[1573, 650, 884, 1204, 1611]"
2673,"[1066, 1620, 1584, 1915, 1574]"
2674,"[1896, 1157, 1618, 368, 1098]"
2675,"[1113, 1896, 368, 926, 18]"
2676,"[1072, 18, 891, 1188, 108]"
2677,"[807, 480, 18, 403, 1204]"
2678,"[807, 884, 1204, 18, 403]"
2679,"[18, 1204, 807, 1573, 1574]"
2680,"[807, 1900, 18, 884, 1574]"
2681,"[18, 807, 1491, 1412, 1204]"
2682,"[289, 1586, 1040, 1074, 1612]"
2683,"[807, 368, 18, 1567, 1574]"
2684,"[18, 807, 1204, 606, 16]"
2685,"[18, 1457, 1043, 1832, 1836]"
2686,"[1193, 1612, 1587, 1574, 1033]"
2687,"[1573, 891, 807, 1619, 18]"
2688,"[807, 1573, 1544, 1611, 1574]"
2689,"[18, 1193, 1574, 807, 606]"
2690,"[403, 1567, 807, 18, 1679]"
2691,"[1619, 1249, 807, 1801, 18]"
2692,"[1902, 420, 1888, 1628, 124]"
2693,"[1574, 807, 1525, 1457, 1266]"
2694,"[1612, 1204, 18, 1587, 807]"
2695,"[114, 455, 1906, 1892, 1905]"
2696,"[420, 665, 1553, 793, 1197]"
2697,"[807, 18, 1574, 41, 1484]"
2698,"[1894, 1525, 1885, 1888, 480]"
2699,"[535, 1491, 390, 1510, 1404]"
2700,"[18, 1204, 807, 1573, 606]"
2701,"[798, 807, 1204, 18, 662]"
2702,"[73, 468, 884, 1249, 111]"
2703,"[1574, 649, 807, 18, 672]"
2704,"[807, 1204, 18, 1573, 1574]"
2705,"[16, 1573, 565, 535, 116]"
2706,"[1043, 1918, 1592, 1054, 1061]"
2707,"[1617, 891, 544, 1555, 1929]"
2708,"[891, 1619, 368, 108, 544]"
2709,"[1567, 16, 807, 606, 114]"
2710,"[1320, 793, 749, 1201, 665]"
2711,"[1612, 1193, 1625, 1927, 1520]"
2712,"[807, 1204, 1461, 1573, 18]"
2713,"[1191, 18, 884, 807, 1564]"
2714,"[1023, 1062, 349, 18, 644]"
2715,"[472, 793, 1028, 1713, 794]"
2716,"[807, 1204, 1567, 16, 18]"
2717,"[18, 807, 261, 1574, 238]"
2718,"[672, 891, 369, 1266, 1619]"
2719,"[18, 807, 1895, 1772, 649]"
2720,"[1593, 1623, 1611, 1583, 1625]"
2721,"[1855, 1204, 807, 635, 18]"
2722,"[18, 1573, 647, 807, 1574]"
2723,"[18, 807, 1619, 1573, 1204]"
2724,"[1157, 901, 1544, 1896, 1607]"
2725,"[1574, 425, 884, 1194, 1584]"
2726,"[18, 1249, 927, 1428, 1574]"
2727,"[1900, 807, 1204, 1902, 1574]"
2728,"[807, 478, 18, 1204, 1679]"
2729,"[18, 807, 420, 1204, 1888]"
2730,"[1603, 421, 289, 1713, 1534]"
2731,"[1607, 1725, 1186, 1896, 901]"
2732,"[1602, 368, 1113, 374, 1930]"
2733,"[18, 807, 54, 57, 58]"
2734,"[1713, 1554, 1543, 1541, 1587]"
2735,"[807, 1204, 403, 18, 1567]"
2736,"[723, 160, 903, 1039, 930]"
2737,"[58, 54, 1573, 807, 649]"
2738,"[1607, 1725, 1186, 1157, 1270]"
2739,"[18, 807, 1574, 51, 1846]"
2740,"[18, 1567, 807, 1204, 16]"
2741,"[807, 478, 1574, 18, 1915]"
2742,"[1701, 876, 126, 665, 869]"
2743,"[1193, 1612, 1620, 1915, 1574]"
2744,"[18, 807, 1169, 403, 1204]"
2745,"[160, 1033, 930, 156, 927]"
2746,"[884, 401, 413, 1521, 47]"
2747,"[1896, 901, 1607, 1191, 1613]"
2748,"[1896, 1655, 1722, 1157, 1188]"
2749,"[425, 407, 406, 1666, 419]"
2750,"[16, 18, 1573, 1567, 1611]"
2751,"[1896, 1157, 1906, 886, 1607]"
2752,"[1573, 16, 1404, 1611, 807]"
2753,"[58, 57, 54, 1613, 18]"
2754,"[480, 403, 807, 18, 1574]"
2755,"[1573, 18, 807, 48, 1525]"
2756,"[18, 807, 667, 793, 1204]"
2757,"[425, 1574, 1536, 1525, 1524]"
2758,"[1896, 1607, 901, 368, 1157]"
2759,"[18, 807, 1619, 1204, 1573]"
2760,"[739, 608, 1186, 901, 1644]"
2761,"[1573, 1607, 1896, 18, 368]"
